transaction_id,timestamp,amount,currency,status,channel,expected_settlement,customer_ref
TXN20240328045470,2024-03-28 20:22:13,56.24,USD,settled,BEPS,2024-04-02,CUST-3996
TXN20240309007097,2024-03-09 19:29:41,20.30,USD,settled,BEPS,2024-03-12,CUST-3367
TXN20240318047679,2024-03-18 16:19:14,143.31,USD,settled,BEPS,2024-03-19,CUST-5773
TXN20240305017303,2024-03-05 12:43:52,57.24,USD,settled,BEPS,2024-03-06,CUST-5134
TXN20240319014139,2024-03-19 06:31:42,101.31,USD,settled,BEPS,2024-03-20,CUST-7831
TXN20240326010729,2024-03-26 08:59:19,9.04,USD,settled,BEPS,2024-03-27,CUST-3355
TXN20240329046100,2024-03-29 11:06:07,281.56,USD,pending_settlement,BEPS,2024-04-03,CUST-3497
TXN20240319013071,2024-03-19 11:24:36,21.65,USD,settled,BEPS,2024-03-20,CUST-9908
TXN20240309001617,2024-03-09 15:47:26,42.16,USD,settled,BEPS,2024-03-12,CUST-5252
TXN20240312043200,2024-03-12 17:36:18,91.25,USD,settled,BEPS,2024-03-13,CUST-9875
TXN20240315015025,2024-03-15 17:42:29,79.05,USD,settled,BEPS,2024-03-18,CUST-8013
TXN20240329014235,2024-03-29 14:37:39,197.66,USD,settled,BEPS,2024-04-03,CUST-9345
TXN20240326031565,2024-03-26 12:23:06,141.38,USD,settled,BEPS,2024-03-27,CUST-7221
TXN20240306007728,2024-03-06 12:38:17,212.69,USD,settled,BEPS,2024-03-07,CUST-7275
TXN20240307038389,2024-03-07 11:50:40,24.91,USD,settled,BEPS,2024-03-08,CUST-7234
TXN20240324005466,2024-03-24 11:11:52,43.01,USD,settled,BEPS,2024-03-26,CUST-2555
TXN20240322006160,2024-03-22 19:21:29,67.96,USD,settled,BEPS,2024-03-25,CUST-4064
TXN20240303010190,2024-03-03 09:47:38,165.69,USD,settled,BEPS,2024-03-05,CUST-5987
TXN20240304024120,2024-03-04 18:11:23,16.58,USD,settled,BEPS,2024-03-05,CUST-8324
TXN20240312039405,2024-03-12 14:45:46,45.14,USD,settled,BEPS,2024-03-13,CUST-5049
TXN20240302004577,2024-03-02 10:47:26,56.31,USD,settled,BEPS,2024-03-05,CUST-1727
TXN20240317003538,2024-03-17 18:43:58,58.70,USD,settled,BEPS,2024-03-19,CUST-8046
TXN20240329000648,2024-03-29 18:30:46,10.73,USD,settled,BEPS,2024-04-03,CUST-6023
TXN20240310001930,2024-03-10 06:00:03,25.69,USD,settled,BEPS,2024-03-12,CUST-2326
TXN20240307042744,2024-03-07 23:26:40,43.20,USD,settled,BEPS,2024-03-08,CUST-3865
TXN20240321033664,2024-03-21 15:27:35,191.44,USD,settled,BEPS,2024-03-22,CUST-9723
TXN20240328030668,2024-03-28 17:45:53,17.58,USD,settled,BEPS,2024-04-02,CUST-2929
TXN20240318038390,2024-03-18 20:16:07,409.38,USD,settled,BEPS,2024-03-19,CUST-5126
TXN20240302049039,2024-03-02 17:01:27,11.81,USD,settled,BEPS,2024-03-05,CUST-8512
TXN20240307017402,2024-03-07 10:48:44,96.90,USD,pending_settlement,BEPS,2024-03-08,CUST-4924
TXN20240304038887,2024-03-04 15:28:32,129.50,USD,settled,BEPS,2024-03-05,CUST-6217
TXN20240316022329,2024-03-16 13:58:29,41.96,USD,settled,BEPS,2024-03-19,CUST-7176
TXN20240311040407,2024-03-11 07:34:51,55.17,USD,settled,BEPS,2024-03-12,CUST-3318
TXN20240301020082,2024-03-01 09:31:53,77.01,USD,settled,BEPS,2024-03-04,CUST-7913
TXN20240307021478,2024-03-07 21:46:16,77.54,USD,settled,BEPS,2024-03-08,CUST-9655
TXN20240317008464,2024-03-17 08:45:46,27.92,USD,settled,BEPS,2024-03-19,CUST-9368
TXN20240301028172,2024-03-01 15:30:10,22.07,USD,settled,BEPS,2024-03-04,CUST-6043
TXN20240319017901,2024-03-19 21:48:18,145.71,USD,pending_settlement,BEPS,2024-03-20,CUST-2107
TXN20240314038018,2024-03-14 18:28:03,45.24,USD,settled,BEPS,2024-03-15,CUST-5946
TXN20240311003546,2024-03-11 18:41:35,65.93,USD,settled,BEPS,2024-03-12,CUST-5494
TXN20240328035631,2024-03-28 20:03:40,138.78,USD,settled,BEPS,2024-04-02,CUST-6888
TXN20240327035277,2024-03-27 10:20:42,110.55,USD,settled,BEPS,2024-03-28,CUST-7542
TXN20240307041955,2024-03-07 12:39:24,15.44,USD,settled,BEPS,2024-03-08,CUST-4478
TXN20240302020039,2024-03-02 08:03:32,69.97,USD,pending_settlement,BEPS,2024-03-05,CUST-3506
TXN20240325000519,2024-03-25 17:29:36,206.54,USD,settled,BEPS,2024-03-26,CUST-9172
TXN20240327011687,2024-03-27 14:54:13,25.80,USD,settled,BEPS,2024-03-28,CUST-8889
TXN20240320049374,2024-03-20 14:09:55,111.46,USD,settled,BEPS,2024-03-21,CUST-8002
TXN20240311038175,2024-03-11 18:25:10,57.47,USD,settled,BEPS,2024-03-12,CUST-8790
TXN20240327037935,2024-03-27 15:31:44,38.28,USD,settled,BEPS,2024-03-28,CUST-6274
TXN20240331010336,2024-03-31 08:23:33,499.34,USD,settled,BEPS,2024-04-03,CUST-2969
TXN20240321042667,2024-03-21 21:51:06,120.06,USD,settled,BEPS,2024-03-22,CUST-7923
TXN20240319023641,2024-03-19 07:05:25,77.85,USD,settled,BEPS,2024-03-20,CUST-2849
TXN20240325007250,2024-03-25 16:39:46,885.57,USD,settled,BEPS,2024-03-26,CUST-4511
TXN20240313029067,2024-03-13 16:58:05,31.64,USD,settled,BEPS,2024-03-14,CUST-2991
TXN20240320001473,2024-03-20 19:17:42,22.50,USD,settled,BEPS,2024-03-21,CUST-1112
TXN20240317010348,2024-03-17 16:48:56,95.85,USD,settled,BEPS,2024-03-19,CUST-9100
TXN20240314019188,2024-03-14 14:28:59,114.77,USD,pending_settlement,BEPS,2024-03-15,CUST-5852
TXN20240314013859,2024-03-14 14:36:35,56.33,USD,settled,BEPS,2024-03-15,CUST-4735
TXN20240321022360,2024-03-21 18:56:55,13.39,USD,settled,BEPS,2024-03-22,CUST-7696
TXN20240305032903,2024-03-05 23:50:30,236.74,USD,settled,BEPS,2024-03-06,CUST-2691
TXN20240324047361,2024-03-24 14:47:24,30.03,USD,settled,BEPS,2024-03-26,CUST-6990
TXN20240312027033,2024-03-12 18:13:11,77.45,USD,settled,BEPS,2024-03-13,CUST-4842
TXN20240309037647,2024-03-09 21:31:57,1343.70,USD,settled,BEPS,2024-03-12,CUST-1520
TXN20240304014510,2024-03-04 07:28:16,18.60,USD,settled,BEPS,2024-03-05,CUST-6080
TXN20240314000088,2024-03-14 17:28:39,8.68,USD,settled,BEPS,2024-03-15,CUST-2618
TXN20240318018190,2024-03-18 09:04:57,77.81,USD,settled,BEPS,2024-03-19,CUST-4797
TXN20240307045364,2024-03-07 10:50:27,45.82,USD,settled,BEPS,2024-03-08,CUST-9780
TXN20240317043327,2024-03-17 14:46:20,92.29,USD,settled,BEPS,2024-03-19,CUST-2956
TXN20240324036310,2024-03-24 07:21:54,202.05,USD,settled,BEPS,2024-03-26,CUST-3123
TXN20240302006863,2024-03-02 21:44:48,36.56,USD,settled,BEPS,2024-03-05,CUST-2266
TXN20240311028376,2024-03-11 10:05:39,13.26,USD,settled,BEPS,2024-03-12,CUST-7543
TXN20240320018705,2024-03-20 21:37:04,259.65,USD,settled,BEPS,2024-03-21,CUST-9265
TXN20240306023064,2024-03-06 15:54:19,89.14,USD,settled,BEPS,2024-03-07,CUST-7861
TXN20240310040364,2024-03-10 11:09:13,104.51,USD,settled,BEPS,2024-03-12,CUST-3107
TXN20240310010733,2024-03-10 16:32:24,17.97,USD,settled,BEPS,2024-03-12,CUST-5452
TXN20240322009882,2024-03-22 20:37:49,283.78,USD,settled,BEPS,2024-03-25,CUST-7751
TXN20240307013958,2024-03-07 07:13:35,47.36,USD,settled,BEPS,2024-03-08,CUST-8032
TXN20240331005496,2024-03-31 09:36:18,42.01,USD,settled,BEPS,2024-04-03,CUST-3371
TXN20240307000037,2024-03-07 06:58:23,31.14,USD,settled,BEPS,2024-03-08,CUST-7304
TXN20240305019265,2024-03-05 13:42:11,31.21,USD,settled,BEPS,2024-03-06,CUST-8495
TXN20240329008459,2024-03-29 19:35:41,27.39,USD,settled,BEPS,2024-04-03,CUST-8662
TXN20240312006525,2024-03-12 10:52:54,29.56,USD,settled,BEPS,2024-03-13,CUST-5040
TXN20240321012886,2024-03-21 16:19:11,139.28,USD,settled,BEPS,2024-03-22,CUST-1656
TXN20240310047644,2024-03-10 13:44:43,54.55,USD,settled,BEPS,2024-03-12,CUST-6140
TXN20240330006928,2024-03-30 14:28:57,24.39,USD,settled,BEPS,2024-04-03,CUST-7339
TXN20240314019692,2024-03-14 21:04:11,157.51,USD,settled,BEPS,2024-03-15,CUST-4025
TXN20240328030258,2024-03-28 09:57:19,32.08,USD,settled,BEPS,2024-04-02,CUST-4533
TXN20240301037644,2024-03-01 09:16:34,90.55,USD,settled,BEPS,2024-03-04,CUST-9074
TXN20240313008857,2024-03-13 07:58:26,349.17,USD,settled,BEPS,2024-03-14,CUST-4654
TXN20240315005305,2024-03-15 10:59:35,11.28,USD,settled,BEPS,2024-03-18,CUST-4793
TXN20240322022280,2024-03-22 19:13:04,46.98,USD,settled,BEPS,2024-03-25,CUST-6296
TXN20240331030666,2024-03-31 13:32:41,56.47,USD,settled,BEPS,2024-04-03,CUST-8203
TXN20240306032139,2024-03-06 13:21:47,80.43,USD,settled,BEPS,2024-03-07,CUST-2728
TXN20240307003217,2024-03-07 21:05:14,48.73,USD,pending_settlement,BEPS,2024-03-08,CUST-8712
TXN20240304039999,2024-03-04 16:49:51,56.41,USD,settled,BEPS,2024-03-05,CUST-8381
TXN20240315007089,2024-03-15 19:37:01,43.94,USD,settled,BEPS,2024-03-18,CUST-6109
TXN20240329049530,2024-03-29 12:27:53,775.74,USD,settled,BEPS,2024-04-03,CUST-8600
TXN20240307035811,2024-03-07 20:38:56,75.04,USD,settled,BEPS,2024-03-08,CUST-7938
TXN20240314043719,2024-03-14 06:46:13,37.82,USD,pending_settlement,BEPS,2024-03-15,CUST-3244
TXN20240312002653,2024-03-12 14:13:25,79.40,USD,settled,BEPS,2024-03-13,CUST-4567
TXN20240302007868,2024-03-02 10:27:57,190.82,USD,settled,BEPS,2024-03-05,CUST-2291
TXN20240317039747,2024-03-17 07:08:15,53.86,USD,settled,BEPS,2024-03-19,CUST-1269
TXN20240311037773,2024-03-11 15:44:36,50.09,USD,settled,BEPS,2024-03-12,CUST-5521
TXN20240305031286,2024-03-05 13:51:24,54.19,USD,settled,BEPS,2024-03-06,CUST-9289
TXN20240324028579,2024-03-24 06:17:10,33.80,USD,settled,BEPS,2024-03-26,CUST-1720
TXN20240324016589,2024-03-24 07:07:49,29.42,USD,settled,BEPS,2024-03-26,CUST-3478
TXN20240316013350,2024-03-16 15:42:35,117.23,USD,settled,BEPS,2024-03-19,CUST-7650
TXN20240306030458,2024-03-06 06:34:28,107.29,USD,settled,BEPS,2024-03-07,CUST-1173
TXN20240307036373,2024-03-07 07:03:01,120.59,USD,settled,BEPS,2024-03-08,CUST-4992
TXN20240308047156,2024-03-08 09:45:31,107.62,USD,settled,BEPS,2024-03-11,CUST-5403
TXN20240312026026,2024-03-12 06:38:16,175.67,USD,settled,BEPS,2024-03-13,CUST-4461
TXN20240307043437,2024-03-07 08:50:10,57.41,USD,settled,BEPS,2024-03-08,CUST-9865
TXN20240312027639,2024-03-12 08:09:51,206.27,USD,settled,BEPS,2024-03-13,CUST-3142
TXN20240308027710,2024-03-08 07:27:02,107.93,USD,settled,BEPS,2024-03-11,CUST-5710
TXN20240325019009,2024-03-25 07:41:51,289.87,USD,settled,BEPS,2024-03-26,CUST-1834
TXN20240306004206,2024-03-06 06:03:22,37.01,USD,settled,BEPS,2024-03-07,CUST-4687
TXN20240303042742,2024-03-03 10:04:54,249.96,USD,settled,BEPS,2024-03-05,CUST-2118
TXN20240320025638,2024-03-20 17:16:52,174.83,USD,settled,BEPS,2024-03-21,CUST-6954
TXN20240323002217,2024-03-23 19:09:43,373.45,USD,settled,BEPS,2024-03-26,CUST-1306
TXN20240302020105,2024-03-02 07:52:46,87.51,USD,settled,BEPS,2024-03-05,CUST-4168
TXN20240317021650,2024-03-17 17:52:15,50.95,USD,settled,BEPS,2024-03-19,CUST-3286
TXN20240316038941,2024-03-16 23:00:26,156.83,USD,settled,BEPS,2024-03-19,CUST-4775
TXN20240320037506,2024-03-20 10:56:01,83.80,USD,settled,BEPS,2024-03-21,CUST-2757
TXN20240317014384,2024-03-17 19:37:55,136.28,USD,settled,BEPS,2024-03-19,CUST-1388
TXN20240306012312,2024-03-06 10:27:06,82.85,USD,pending_settlement,BEPS,2024-03-07,CUST-1005
TXN20240314034174,2024-03-14 12:42:01,148.29,USD,settled,BEPS,2024-03-15,CUST-9414
TXN20240321005159,2024-03-21 09:04:56,65.16,USD,settled,BEPS,2024-03-22,CUST-2192
TXN20240327008635,2024-03-27 14:06:05,64.37,USD,settled,BEPS,2024-03-28,CUST-5768
TXN20240322013627,2024-03-22 11:59:54,99.23,USD,settled,BEPS,2024-03-25,CUST-2377
TXN20240304035509,2024-03-04 12:47:55,51.82,USD,settled,BEPS,2024-03-05,CUST-3832
TXN20240303004621,2024-03-03 20:37:34,19.52,USD,settled,BEPS,2024-03-05,CUST-2814
TXN20240325010739,2024-03-25 09:35:26,32.26,USD,settled,BEPS,2024-03-26,CUST-2064
TXN20240312024265,2024-03-12 14:36:41,80.84,USD,settled,BEPS,2024-03-13,CUST-1103
TXN20240327017823,2024-03-27 23:36:40,359.75,USD,settled,BEPS,2024-03-28,CUST-9084
TXN20240308039933,2024-03-08 11:48:14,85.26,USD,settled,BEPS,2024-03-11,CUST-4410
TXN20240322018577,2024-03-22 11:47:19,407.61,USD,settled,BEPS,2024-03-25,CUST-4254
TXN20240321044029,2024-03-21 15:34:16,957.30,USD,settled,BEPS,2024-03-22,CUST-4183
TXN20240303003881,2024-03-03 18:31:37,426.61,USD,settled,BEPS,2024-03-05,CUST-9881
TXN20240317024833,2024-03-17 12:08:08,23.06,USD,settled,BEPS,2024-03-19,CUST-9018
TXN20240321007916,2024-03-21 07:36:39,141.69,USD,settled,BEPS,2024-03-22,CUST-2859
TXN20240303013772,2024-03-03 08:02:46,45.62,USD,settled,BEPS,2024-03-05,CUST-2251
TXN20240310023068,2024-03-10 14:12:14,92.21,USD,settled,BEPS,2024-03-12,CUST-1453
TXN20240304022206,2024-03-04 06:56:55,76.75,USD,settled,BEPS,2024-03-05,CUST-4911
TXN20240323003839,2024-03-23 06:50:14,45.49,USD,settled,BEPS,2024-03-26,CUST-8620
TXN20240301016166,2024-03-01 12:10:56,58.38,USD,settled,BEPS,2024-03-04,CUST-6286
TXN20240329003237,2024-03-29 07:11:56,59.25,USD,settled,BEPS,2024-04-03,CUST-6098
TXN20240305029392,2024-03-05 13:02:36,171.93,USD,settled,BEPS,2024-03-06,CUST-1796
TXN20240317014021,2024-03-17 20:03:57,191.29,USD,settled,BEPS,2024-03-19,CUST-3568
TXN20240304035312,2024-03-04 08:42:37,97.71,USD,settled,BEPS,2024-03-05,CUST-7960
TXN20240310023529,2024-03-10 20:30:22,204.07,USD,settled,BEPS,2024-03-12,CUST-7786
TXN20240310000134,2024-03-10 10:53:49,137.42,USD,settled,BEPS,2024-03-12,CUST-6909
TXN20240311026045,2024-03-11 06:33:07,24.17,USD,settled,BEPS,2024-03-12,CUST-1306
TXN20240306046452,2024-03-06 12:38:43,57.66,USD,settled,BEPS,2024-03-07,CUST-5550
TXN20240326020296,2024-03-26 16:34:15,36.02,USD,settled,BEPS,2024-03-27,CUST-6595
TXN20240321023380,2024-03-21 06:33:38,299.49,USD,settled,BEPS,2024-03-22,CUST-2085
TXN20240328018267,2024-03-28 20:18:34,15.33,USD,settled,BEPS,2024-04-02,CUST-7397
TXN20240325013778,2024-03-25 08:07:33,36.76,USD,settled,BEPS,2024-03-26,CUST-5050
TXN20240313038970,2024-03-13 09:33:16,21.29,USD,settled,BEPS,2024-03-14,CUST-9579
TXN20240317035078,2024-03-17 08:17:35,47.24,USD,settled,BEPS,2024-03-19,CUST-1210
TXN20240330039024,2024-03-30 15:57:30,36.24,USD,settled,BEPS,2024-04-03,CUST-8751
TXN20240302032975,2024-03-02 13:29:16,38.11,USD,settled,BEPS,2024-03-05,CUST-5295
TXN20240329012387,2024-03-29 15:52:19,191.09,USD,settled,BEPS,2024-04-03,CUST-1912
TXN20240321049484,2024-03-21 19:32:40,97.79,USD,settled,BEPS,2024-03-22,CUST-8561
TXN20240306044934,2024-03-06 18:29:52,49.73,USD,settled,BEPS,2024-03-07,CUST-7125
TXN20240315012837,2024-03-15 10:14:30,62.57,USD,settled,BEPS,2024-03-18,CUST-9400
TXN20240324002495,2024-03-24 11:19:43,248.60,USD,settled,BEPS,2024-03-26,CUST-4810
TXN20240316019140,2024-03-16 10:38:17,75.01,USD,settled,BEPS,2024-03-19,CUST-7214
TXN20240301033058,2024-03-01 06:27:26,26.51,USD,settled,BEPS,2024-03-04,CUST-3555
TXN20240326017685,2024-03-26 10:25:05,30.60,USD,settled,BEPS,2024-03-27,CUST-2664
TXN20240322041117,2024-03-22 19:00:34,59.42,USD,settled,BEPS,2024-03-25,CUST-7587
TXN20240325035147,2024-03-25 14:54:32,286.56,USD,settled,BEPS,2024-03-26,CUST-8991
TXN20240315024134,2024-03-15 17:45:54,151.17,USD,settled,BEPS,2024-03-18,CUST-9047
TXN20240331006286,2024-03-31 16:07:05,42.60,USD,settled,BEPS,2024-04-03,CUST-1711
TXN20240322027241,2024-03-22 17:28:33,85.25,USD,settled,BEPS,2024-03-25,CUST-5273
TXN20240326008351,2024-03-26 09:22:06,59.40,USD,settled,BEPS,2024-03-27,CUST-5221
TXN20240323025929,2024-03-23 14:48:37,45.61,USD,settled,BEPS,2024-03-26,CUST-2605
TXN20240309031618,2024-03-09 17:03:11,158.10,USD,settled,BEPS,2024-03-12,CUST-5505
TXN20240309004592,2024-03-09 10:57:54,51.21,USD,settled,BEPS,2024-03-12,CUST-1620
TXN20240321000593,2024-03-21 07:54:40,110.42,USD,settled,BEPS,2024-03-22,CUST-4632
TXN20240312025930,2024-03-12 11:00:49,80.24,USD,settled,BEPS,2024-03-13,CUST-4209
TXN20240325027517,2024-03-25 12:57:23,14.28,USD,settled,BEPS,2024-03-26,CUST-1179
TXN20240331005610,2024-03-31 06:58:57,93.52,USD,settled,BEPS,2024-04-03,CUST-1682
TXN20240318027954,2024-03-18 08:07:18,598.43,USD,settled,BEPS,2024-03-19,CUST-5162
TXN20240320037918,2024-03-20 20:45:29,224.60,USD,settled,BEPS,2024-03-21,CUST-2753
TXN20240303034619,2024-03-03 15:20:29,95.15,USD,pending_settlement,BEPS,2024-03-05,CUST-6775
TXN20240327034878,2024-03-27 16:55:34,163.02,USD,settled,BEPS,2024-03-28,CUST-7670
TXN20240302014026,2024-03-02 17:37:32,212.49,USD,settled,BEPS,2024-03-05,CUST-1542
TXN20240318005016,2024-03-18 18:48:20,76.12,USD,settled,BEPS,2024-03-19,CUST-3965
TXN20240316029846,2024-03-16 15:15:25,23.16,USD,settled,BEPS,2024-03-19,CUST-6543
TXN20240319001385,2024-03-19 13:51:43,156.37,USD,settled,BEPS,2024-03-20,CUST-6146
TXN20240326031490,2024-03-26 11:46:57,91.55,USD,settled,BEPS,2024-03-27,CUST-4083
TXN20240321036912,2024-03-21 19:35:14,61.60,USD,pending_settlement,BEPS,2024-03-22,CUST-4319
TXN20240307038514,2024-03-07 14:35:37,32.62,USD,settled,BEPS,2024-03-08,CUST-9087
TXN20240330038382,2024-03-30 12:41:40,96.65,USD,settled,BEPS,2024-04-03,CUST-3420
TXN20240303041159,2024-03-03 21:36:24,294.62,USD,settled,BEPS,2024-03-05,CUST-4331
TXN20240312047198,2024-03-12 19:19:30,7.19,USD,settled,BEPS,2024-03-13,CUST-1924
TXN20240307012036,2024-03-07 17:41:39,40.06,USD,settled,BEPS,2024-03-08,CUST-4778
TXN20240306042328,2024-03-06 13:10:15,83.12,USD,settled,BEPS,2024-03-07,CUST-7236
TXN20240311028000,2024-03-11 07:19:56,44.90,USD,settled,BEPS,2024-03-12,CUST-5898
TXN20240304013349,2024-03-04 14:48:34,304.57,USD,settled,BEPS,2024-03-05,CUST-1128
TXN20240313022175,2024-03-13 17:49:36,6.95,USD,settled,BEPS,2024-03-14,CUST-3146
TXN20240308014406,2024-03-08 14:11:51,312.00,USD,settled,BEPS,2024-03-11,CUST-7408
TXN20240321010265,2024-03-21 18:28:16,146.70,USD,settled,BEPS,2024-03-22,CUST-3396
TXN20240302047092,2024-03-02 20:50:29,188.87,USD,settled,BEPS,2024-03-05,CUST-2618
TXN20240310041593,2024-03-10 21:31:29,177.23,USD,settled,BEPS,2024-03-12,CUST-8331
TXN20240305035288,2024-03-05 15:07:26,97.84,USD,settled,BEPS,2024-03-06,CUST-1409
TXN20240327024604,2024-03-27 12:48:24,52.92,USD,settled,BEPS,2024-03-28,CUST-8455
TXN20240301028274,2024-03-01 21:19:56,48.17,USD,settled,BEPS,2024-03-04,CUST-9606
TXN20240308017016,2024-03-08 18:24:06,74.10,USD,settled,BEPS,2024-03-11,CUST-4764
TXN20240322033754,2024-03-22 13:20:49,24.45,USD,settled,BEPS,2024-03-25,CUST-4598
TXN20240321020838,2024-03-21 17:58:53,22.47,USD,settled,BEPS,2024-03-22,CUST-6437
TXN20240327038486,2024-03-27 12:30:27,29.76,USD,settled,BEPS,2024-03-28,CUST-1237
TXN20240309022006,2024-03-09 12:37:07,61.44,USD,pending_settlement,BEPS,2024-03-12,CUST-9974
TXN20240327032179,2024-03-27 10:20:03,621.55,USD,settled,BEPS,2024-03-28,CUST-4957
TXN20240322026357,2024-03-22 11:49:32,11.02,USD,pending_settlement,BEPS,2024-03-25,CUST-2273
TXN20240322003269,2024-03-22 20:32:21,27.16,USD,settled,BEPS,2024-03-25,CUST-6622
TXN20240325037819,2024-03-25 07:46:57,605.04,USD,settled,BEPS,2024-03-26,CUST-9589
TXN20240321048232,2024-03-21 14:34:36,49.37,USD,settled,BEPS,2024-03-22,CUST-8122
TXN20240315040530,2024-03-15 20:37:03,11.84,USD,settled,BEPS,2024-03-18,CUST-4053
TXN20240321037408,2024-03-21 07:21:46,178.24,USD,settled,BEPS,2024-03-22,CUST-6555
TXN20240324005158,2024-03-24 18:46:20,145.07,USD,settled,BEPS,2024-03-26,CUST-5844
TXN20240314030947,2024-03-14 07:33:49,83.81,USD,settled,BEPS,2024-03-15,CUST-9146
TXN20240330001995,2024-03-30 10:44:55,82.18,USD,settled,BEPS,2024-04-03,CUST-2179
TXN20240304045667,2024-03-04 08:41:39,28.51,USD,settled,BEPS,2024-03-05,CUST-6634
TXN20240310042822,2024-03-10 16:59:58,15.01,USD,settled,BEPS,2024-03-12,CUST-6143
TXN20240324010800,2024-03-24 07:36:02,30.53,USD,settled,BEPS,2024-03-26,CUST-5914
TXN20240328015003,2024-03-28 19:11:31,2880.09,USD,settled,BEPS,2024-04-02,CUST-2091
TXN20240321008375,2024-03-21 21:23:46,87.43,USD,settled,BEPS,2024-03-22,CUST-6613
TXN20240317005915,2024-03-17 06:55:31,26.19,USD,settled,BEPS,2024-03-19,CUST-1033
TXN20240326029198,2024-03-26 21:18:19,209.19,USD,settled,BEPS,2024-03-27,CUST-5935
TXN20240313019997,2024-03-13 21:13:04,56.23,USD,settled,BEPS,2024-03-14,CUST-8395
TXN20240317046674,2024-03-17 07:58:33,130.85,USD,settled,BEPS,2024-03-19,CUST-2432
TXN20240314025724,2024-03-14 08:57:29,209.45,USD,settled,BEPS,2024-03-15,CUST-8010
TXN20240309035311,2024-03-09 16:08:44,115.72,USD,settled,BEPS,2024-03-12,CUST-7578
TXN20240305048428,2024-03-05 17:00:29,84.61,USD,settled,BEPS,2024-03-06,CUST-7157
TXN20240315008829,2024-03-15 14:28:43,119.63,USD,settled,BEPS,2024-03-18,CUST-2887
TXN20240330004237,2024-03-30 21:31:47,82.15,USD,settled,BEPS,2024-04-03,CUST-8251
TXN20240328034670,2024-03-28 14:17:21,130.14,USD,settled,BEPS,2024-04-02,CUST-3781
TXN20240305036243,2024-03-05 13:48:50,36.23,USD,settled,BEPS,2024-03-06,CUST-9987
TXN20240321031553,2024-03-21 20:32:29,38.24,USD,settled,BEPS,2024-03-22,CUST-7355
TXN20240304009814,2024-03-04 13:26:11,48.52,USD,settled,BEPS,2024-03-05,CUST-4008
TXN20240322039153,2024-03-22 19:30:59,369.08,USD,settled,BEPS,2024-03-25,CUST-2831
TXN20240305032837,2024-03-05 11:59:03,195.56,USD,settled,BEPS,2024-03-06,CUST-9982
TXN20240302018817,2024-03-02 08:50:32,148.82,USD,settled,BEPS,2024-03-05,CUST-7320
TXN20240315030922,2024-03-15 17:10:25,153.74,USD,settled,BEPS,2024-03-18,CUST-7630
TXN20240322028799,2024-03-22 21:45:45,86.11,USD,settled,BEPS,2024-03-25,CUST-4060
TXN20240319012720,2024-03-19 12:53:42,143.79,USD,settled,BEPS,2024-03-20,CUST-9513
TXN20240327024375,2024-03-27 09:49:01,24.62,USD,settled,BEPS,2024-03-28,CUST-3125
TXN20240308048665,2024-03-08 09:43:56,11.48,USD,settled,BEPS,2024-03-11,CUST-5563
TXN20240325042934,2024-03-25 19:09:20,204.84,USD,settled,BEPS,2024-03-26,CUST-1087
TXN20240329009313,2024-03-29 08:54:19,194.64,USD,settled,BEPS,2024-04-03,CUST-1666
TXN20240303034363,2024-03-03 13:01:12,13.00,USD,settled,BEPS,2024-03-05,CUST-3461
TXN20240321024269,2024-03-21 20:34:36,18.76,USD,settled,BEPS,2024-03-22,CUST-8300
TXN20240326038923,2024-03-26 07:18:03,114.90,USD,settled,BEPS,2024-03-27,CUST-9631
TXN20240322035334,2024-03-22 11:45:53,75.81,USD,settled,BEPS,2024-03-25,CUST-5840
TXN20240303001763,2024-03-03 15:08:45,198.35,USD,settled,BEPS,2024-03-05,CUST-1157
TXN20240324029386,2024-03-24 21:26:44,30.63,USD,settled,BEPS,2024-03-26,CUST-5927
TXN20240315043002,2024-03-15 10:17:04,529.16,USD,settled,BEPS,2024-03-18,CUST-4011
TXN20240329029164,2024-03-29 08:20:41,66.26,USD,settled,BEPS,2024-04-03,CUST-5625
TXN20240301034259,2024-03-01 11:51:22,145.65,USD,settled,BEPS,2024-03-04,CUST-9421
TXN20240326023178,2024-03-26 21:34:09,29.58,USD,settled,BEPS,2024-03-27,CUST-8693
TXN20240311003916,2024-03-11 08:16:58,70.71,USD,settled,BEPS,2024-03-12,CUST-3221
TXN20240324039572,2024-03-24 20:02:31,110.68,USD,settled,BEPS,2024-03-26,CUST-4114
TXN20240317013403,2024-03-17 18:54:21,304.47,USD,settled,BEPS,2024-03-19,CUST-9932
TXN20240305048724,2024-03-05 07:20:13,7.89,USD,settled,BEPS,2024-03-06,CUST-2508
TXN20240318023782,2024-03-18 11:17:05,49.29,USD,settled,BEPS,2024-03-19,CUST-3003
TXN20240310016157,2024-03-10 06:58:59,374.82,USD,settled,BEPS,2024-03-12,CUST-1674
TXN20240323039783,2024-03-23 16:09:49,33.25,USD,settled,BEPS,2024-03-26,CUST-5376
TXN20240323039575,2024-03-23 09:06:07,318.52,USD,settled,BEPS,2024-03-26,CUST-5308
TXN20240310024079,2024-03-10 07:10:40,125.58,USD,settled,BEPS,2024-03-12,CUST-8782
TXN20240313000079,2024-03-13 14:10:21,51.20,USD,settled,BEPS,2024-03-14,CUST-5796
TXN20240308043312,2024-03-08 16:04:31,461.60,USD,settled,BEPS,2024-03-11,CUST-7766
